Date,Recorder,Site,Plot,Quadrant,Species,Cover,Year
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,A,4,Fagus sylvatica ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,A,4,leaf litter ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,A,4,wood ,7,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,Holcus molis ,25,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,Poa pratensis ,0.5,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,Ilex aquifolium ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,Fagus sylvatica ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,soil ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,leaf litter ,75,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,1,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,Holcus molis ,25,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,Poa pratensis ,1,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,Ilex aquifolium ,0.5,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,Fagus sylvatica ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,soil ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,leaf litter ,75,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,2,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,Holcus molis ,5,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,Poa pratensis ,5,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,Ilex aquifolium ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,Fagus sylvatica ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,soil ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,leaf litter ,90,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,3,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,Holcus molis ,10,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,Poa pratensis ,25,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,Ilex aquifolium ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,Fagus sylvatica ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,soil ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,leaf litter ,80,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,0,4,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,Holcus molis ,90,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,Quercus robur ,1,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,Fraxinus excelsior ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,Rubus fruticosus ,3,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,soil ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,leaf litter ,10,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,Galium aparine ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,1,wood ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,Holcus molis ,90,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,Quercus robur ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,Fraxinus excelsior ,1,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,Rubus fruticosus ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,soil ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,leaf litter ,10,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,Galium aparine ,0.5,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,2,wood ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,Holcus molis ,90,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,Quercus robur ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,Fraxinus excelsior ,1,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,Rubus fruticosus ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,soil ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,leaf litter ,10,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,Galium aparine ,0.5,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,3,wood ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,Holcus molis ,50,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,Quercus robur ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,Quercus robur ,100,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,Fraxinus excelsior ,2,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,Rubus fruticosus ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,soil ,40,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,leaf litter ,2,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,moss ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,Galium aparine ,0,2022
07/06/2022,"Lucia Bustamante Vizcarra, Catalina Estrada ",Silwood Park,F,4,wood ,6,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,Betula pubescens ,100,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,Betula pubescens ,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,Rubus pruinosus ,0.5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,wood ,50,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,leaf litter ,50,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,soil ,10,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,moss ,0.5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,1,Urtica dioica ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,Betula pubescens ,100,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,Betula pubescens ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,Rubus pruinosus ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,wood ,20,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,leaf litter ,70,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,soil ,7,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,moss ,0.5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,2,Urtica dioica ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,Betula pubescens ,100,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,Betula pubescens ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,Rubus pruinosus ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,wood ,10,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,leaf litter ,90,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,soil ,5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,moss ,3,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,3,Urtica dioica ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,Betula pubescens ,100,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,Betula pubescens ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,Rubus pruinosus ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,wood ,60,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,leaf litter ,40,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,soil ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,moss ,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,C,4,Urtica dioica ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Dryopteris filix-mas,15,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Anthoxanthum odoratum ,80,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Fetusca rubra ,10,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Holcus molis ,5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Veronica chamaedrys ,7,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Pilosella officinarum ,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Trifolium repens ,3,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Rumex acetosella ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Luzulla campestris ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Galium palustre,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Agrostis capillaris,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,Stellaria graminea ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,1,dead grass,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Dryopteris filix-mas,0.5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Anthoxanthum odoratum ,45,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Fetusca rubra ,15,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Holcus molis ,10,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Veronica chamaedrys ,5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Pilosella officinarum ,3,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Trifolium repens ,3,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Rumex acetosella ,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Luzulla campestris ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Galium palustre,7,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Agrostis capillaris,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,Stellaria graminea ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,2,dead grass,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Dryopteris filix-mas,3,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Anthoxanthum odoratum ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Fetusca rubra ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Holcus molis ,30,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Veronica chamaedrys ,4,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Pilosella officinarum ,0.5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Trifolium repens ,5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Rumex acetosella ,5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Luzulla campestris ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Galium palustre,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Agrostis capillaris,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,Stellaria graminea ,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,3,dead grass,60,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Dryopteris filix-mas,5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Anthoxanthum odoratum ,50,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Fetusca rubra ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Holcus molis ,10,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Veronica chamaedrys ,10,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Pilosella officinarum ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Trifolium repens ,5,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Rumex acetosella ,2,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Luzulla campestris ,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Galium palustre,0,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Agrostis capillaris,3,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,Stellaria graminea ,1,2022
10/06/2022,Lucia Bustamante Vizcarra,Silwood Park,B,4,dead grass,15,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Dryopteris filix-mas,45,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Ranculus repens ,4,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Fraxinus excelsior ,100,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Fraxinus excelsior ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Digitalis purpurea ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Rubus pruinosus ,0.5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Taxus baccata ,50,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Poa pratensis ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Holcus molis ,0.5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Lonicera periclymenum,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Galium aparine ,0.5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,soil ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,leaf litter ,9,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,moss ,1,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Dryopteris filix-mas,20,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,1,Ranculus repens ,0.5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Fraxinus excelsior ,100,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Fraxinus excelsior ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Digitalis purpurea ,3,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Rubus pruinosus ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Taxus baccata ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Poa pratensis ,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Holcus molis ,15,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Lonicera periclymenum,7,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,Galium aparine ,0.5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,soil ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,leaf litter ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,2,moss ,3,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Dryopteris filix-mas,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Ranculus repens ,8,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Fraxinus excelsior ,100,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Fraxinus excelsior ,3,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Digitalis purpurea ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Rubus pruinosus ,1,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Taxus baccata ,50,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Poa pratensis ,30,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Holcus molis ,15,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Lonicera periclymenum,4,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,Galium aparine ,1,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,soil ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,leaf litter ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,3,moss ,6,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Dryopteris filix-mas,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Ranculus repens ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Fraxinus excelsior ,100,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Fraxinus excelsior ,1,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Digitalis purpurea ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Rubus pruinosus ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Taxus baccata ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Poa pratensis ,20,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Holcus molis ,70,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Lonicera periclymenum,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,Galium aparine ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,soil ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,leaf litter ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,222,4,moss ,1,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,Acer pseudoplatanus ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,Rubus pruinosus ,15,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,Galium aparine ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,moss ,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,soil ,60,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,leaf litter ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,wood ,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,Quercus robur ,100,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,1,Urtica dioica ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,Acer pseudoplatanus ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,Rubus pruinosus ,7,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,Galium aparine ,20,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,moss ,2,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,soil ,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,leaf litter ,60,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,wood ,1,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,Quercus robur ,100,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,2,Urtica dioica ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,Acer pseudoplatanus ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,Rubus pruinosus ,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,Galium aparine ,15,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,moss ,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,soil ,0,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,leaf litter ,70,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,wood ,10,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,Quercus robur ,100,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,3,Urtica dioica ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,Acer pseudoplatanus ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,Rubus pruinosus ,0.5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,Galium aparine ,15,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,moss ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,soil ,20,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,leaf litter ,60,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,wood ,5,2022
15/06/2022,Lucia Bustamante Vizcarra,Silwood Park,223,4,Quercus robur ,100,2022
